Condition,Low fixed image (Door1),Low risky image (Door2),High fixed image (Door3),High risky image (Door4),Extreme Wild Card,NonExtreme Wild Card,,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,Trial Type,Left Option Image,Right Option Image,Chosen Door,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Feedback,Cumulative Reward,Block,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trial.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,Money conversion
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/DG.BMP,resources/Empty.png,WildCard_Ex,-0.234259259,0.011111111,1,0,0,0.414,optionLeft,5,11095,5,29,0,29,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/Empty.png,resources/DP.BMP,Door2,0.364814815,-0.003703704,1,0,0,0.431,optionRight,20,11115,5,30,0,30,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DP.BMP,resources/DR.BMP,Door3,0.198148148,0.009259259,1,0,0,0.714,optionRight,70,11185,5,31,0,31,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/DG.BMP,resources/Empty.png,WildCard_Ex,-0.116666667,0.008333333,1,0,0,0.464,optionLeft,95,11280,5,32,0,32,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/DR.BMP,resources/Empty.png,Door3,-0.149074074,0.009259259,1,0,0,0.429,optionLeft,70,11350,5,33,0,33,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DY.BMP,resources/DP.BMP,Door1,-0.127777778,-0.00462963,1,0,0,0.748,optionLeft,30,11380,5,34,0,34,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DR.BMP,resources/DB.BMP,Door3,-0.212037037,-0.008333333,1,0,0,0.698,optionLeft,70,11450,5,35,0,35,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DY.BMP,resources/DP.BMP,Door1,-0.218518519,0,1,0,0,1.631,optionLeft,30,11480,5,36,0,36,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/Empty.png,resources/DR.BMP,Door3,0.150925926,-0.012037037,1,0,0,0.465,optionRight,70,11550,5,37,0,37,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DR.BMP,resources/DB.BMP,Door3,-0.280555556,-0.000925926,1,0,0,0.664,optionLeft,70,11620,5,38,0,38,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/Empty.png,resources/DG.BMP,WildCard_Ex,0.285185185,-0.013888889,1,0,0,0.414,optionRight,95,11715,5,39,0,39,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DG.BMP,resources/DR.BMP,WildCard_Ex,-0.29537037,-0.011111111,1,0,0,0.596,optionLeft,5,11720,5,40,0,40,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DY.BMP,resources/DP.BMP,Door2,0.212962963,-0.013888889,1,0,0,1.065,optionRight,40,11760,5,41,0,41,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DP.BMP,resources/DY.BMP,Door2,-0.186111111,-0.000925926,1,0,0,1.347,optionLeft,40,11800,5,42,0,42,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/DY.BMP,resources/Empty.png,Door1,-0.178703704,-0.00462963,1,0,0,0.432,optionLeft,30,11830,5,43,0,43,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/DG.BMP,resources/Empty.png,WildCard_Ex,-0.275,-0.044444444,1,0,0,1.446,optionLeft,5,11835,6,0,0,0,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/DP.BMP,resources/Empty.png,Door2,-0.188888889,-0.018518519,1,0,0,0.413,optionLeft,20,11855,6,1,0,1,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/Empty.png,resources/DG.BMP,WildCard_Ex,0.161111111,0.000925926,1,0,0,0.413,optionRight,95,11950,6,2,0,2,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DB.BMP,resources/DR.BMP,Door3,0.228703704,0.001851852,1,0,0,0.765,optionRight,70,12020,6,3,0,3,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DP.BMP,resources/DG.BMP,WildCard_Ex,0.187037037,-0.002777778,1,0,0,1.299,optionRight,95,12115,6,4,0,4,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DB.BMP,resources/DR.BMP,Door3,0.208333333,-0.00462963,1,0,0,0.613,optionRight,70,12185,6,5,0,5,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/Empty.png,resources/DR.BMP,Door3,0.14537037,-0.002777778,1,0,0,0.398,optionRight,70,12255,6,6,0,6,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DY.BMP,resources/DB.BMP,Door4,0.187037037,-0.006481481,1,0,0,0.716,optionRight,80,12335,6,7,0,7,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DR.BMP,resources/DG.BMP,Door3,-0.176851852,0.002777778,1,0,0,1.181,optionLeft,70,12405,6,8,0,8,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DG.BMP,resources/DR.BMP,Door3,0.189814815,-0.001851852,1,0,0,1.098,optionRight,70,12475,6,9,0,9,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/Empty.png,resources/DG.BMP,WildCard_Ex,0.236111111,0.003703704,1,0,0,0.432,optionRight,5,12480,6,10,0,10,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DB.BMP,resources/DG.BMP,Door4,-0.199074074,0.007407407,1,0,0,0.73,optionLeft,60,12540,6,11,0,11,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DB.BMP,resources/DR.BMP,Door3,0.239814815,-0.009259259,1,0,0,0.797,optionRight,70,12610,6,12,0,12,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DG.BMP,resources/DY.BMP,Door1,0.215740741,0.000925926,1,0,0,1.232,optionRight,30,12640,6,13,0,13,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DR.BMP,resources/DB.BMP,Door4,0.186111111,-0.002777778,1,0,0,0.748,optionRight,60,12700,6,14,0,14,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DP.BMP,resources/DY.BMP,Door1,0.224074074,-0.002777778,1,0,0,1.181,optionRight,30,12730,6,15,0,15,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DR.BMP,resources/DP.BMP,Door3,-0.115740741,-0.00462963,1,0,0,0.764,optionLeft,70,12800,6,16,0,16,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DB.BMP,resources/DR.BMP,Door3,0.182407407,-0.010185185,1,0,0,0.714,optionRight,70,12870,6,17,0,17,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DR.BMP,resources/DP.BMP,Door3,-0.208333333,-0.00462963,1,0,0,0.48,optionLeft,70,12940,6,18,0,18,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DP.BMP,resources/DR.BMP,Door3,0.183333333,-0.005555556,1,0,0,0.631,optionRight,70,13010,6,19,0,19,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DY.BMP,resources/DP.BMP,Door2,0.167592593,-0.006481481,1,0,0,1.18,optionRight,20,13030,6,20,0,20,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DP.BMP,resources/DY.BMP,Door1,0.232407407,-0.007407407,1,0,0,0.481,optionRight,30,13060,6,21,0,21,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DR.BMP,resources/DB.BMP,Door3,-0.157407407,0.00462963,1,0,0,0.913,optionLeft,70,13130,6,22,0,22,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DY.BMP,resources/DP.BMP,Door1,-0.166666667,0.00462963,1,0,0,0.814,optionLeft,30,13160,6,23,0,23,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DY.BMP,resources/DB.BMP,Door4,0.275,0.00462963,1,0,0,0.613,optionRight,80,13240,6,24,0,24,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DG.BMP,resources/DP.BMP,WildCard_Ex,-0.243518519,0.002777778,1,0,0,0.598,optionLeft,95,13335,6,25,0,25,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/Empty.png,resources/DY.BMP,Door1,0.225,0.008333333,1,0,0,0.431,optionRight,30,13365,6,26,0,26,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DG.BMP,resources/DB.BMP,Door4,0.306481481,0.000925926,1,0,0,0.83,optionRight,60,13425,6,27,0,27,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DY.BMP,resources/DP.BMP,Door1,-0.128703704,0.007407407,1,0,0,0.812,optionLeft,30,13455,6,28,0,28,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DR.BMP,resources/DB.BMP,Door3,-0.233333333,0.007407407,1,0,0,0.63,optionLeft,70,13525,6,29,0,29,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DY.BMP,resources/DG.BMP,WildCard_Ex,0.306481481,-0.013888889,1,0,0,0.93,optionRight,95,13620,6,30,0,30,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DR.BMP,resources/DB.BMP,Door3,-0.202777778,0,1,0,0,0.697,optionLeft,70,13690,6,31,0,31,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DB.BMP,resources/DY.BMP,Door4,-0.262037037,-0.005555556,1,0,0,0.699,optionLeft,60,13750,6,32,0,32,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/DB.BMP,resources/Empty.png,Door4,-0.292592593,0,1,0,0,0.431,optionLeft,60,13810,6,33,0,33,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DP.BMP,resources/DY.BMP,Door2,-0.253703704,0,1,0,0,0.765,optionLeft,20,13830,6,34,0,34,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/DR.BMP,resources/Empty.png,Door3,-0.237962963,-0.003703704,1,0,0,0.414,optionLeft,70,13900,6,35,0,35,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DP.BMP,resources/DR.BMP,Door3,0.244444444,0.000925926,1,0,0,0.78,optionRight,70,13970,6,36,0,36,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DB.BMP,resources/DY.BMP,Door4,-0.186111111,0.012037037,1,0,0,0.647,optionLeft,60,14030,6,37,0,37,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/DG.BMP,resources/Empty.png,WildCard_Ex,-0.162037037,0,1,0,0,0.431,optionLeft,95,14125,6,38,0,38,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/Empty.png,resources/DB.BMP,Door4,0.199074074,0.006481481,1,0,0,0.548,optionRight,80,14205,6,39,0,39,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/Empty.png,resources/DP.BMP,Door2,0.240740741,0.003703704,1,0,0,0.381,optionRight,40,14245,6,40,0,40,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DY.BMP,resources/DP.BMP,Door2,0.2,0.002777778,1,0,0,0.763,optionRight,40,14285,6,41,0,41,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,sngl,resources/DY.BMP,resources/Empty.png,Door1,-0.176851852,-0.002777778,1,0,0,0.448,optionLeft,30,14315,6,42,0,42,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DP.BMP,resources/DY.BMP,Door1,0.201851852,-0.013888889,1,0,0,0.681,optionRight,30,14345,6,43,0,43,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DR.BMP,resources/DP.BMP,Door2,0.262962963,-0.011111111,1,0,0,0.777,optionRight,40,14385,7,0,0,0,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DB.BMP,resources/DR.BMP,Door3,0.306481481,-0.006481481,1,0,0,0.533,optionRight,70,14455,7,1,0,1,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DB.BMP,resources/DR.BMP,Door3,0.240740741,-0.010185185,1,0,0,0.432,optionRight,70,14525,7,2,0,2,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DY.BMP,resources/DB.BMP,Door4,0.293518519,-0.005555556,1,0,0,0.817,optionRight,80,14605,7,3,0,3,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DB.BMP,resources/DR.BMP,Door3,0.287962963,-0.00462963,1,0,0,1.134,optionRight,70,14675,7,4,0,4,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DB.BMP,resources/DY.BMP,Door4,-0.157407407,0.003703704,1,0,0,0.831,optionLeft,60,14735,7,5,0,5,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DY.BMP,resources/DP.BMP,Door1,-0.242592593,0.00462963,1,0,0,2.3,optionLeft,30,14765,7,6,0,6,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DR.BMP,resources/DB.BMP,Door3,-0.185185185,0.006481481,1,0,0,0.868,optionLeft,70,14835,7,7,0,7,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DP.BMP,resources/DY.BMP,Door1,0.260185185,-0.015740741,1,0,0,1.384,optionRight,30,14865,7,8,0,8,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DP.BMP,resources/DY.BMP,Door1,0.019444444,-0.005555556,1,0,0,0.147,optionRight,30,14895,7,9,0,9,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,ctch,resources/DY.BMP,resources/DB.BMP,Door4,0.17037037,-0.009259259,1,0,0,0.683,optionRight,80,14975,7,10,0,10,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DY.BMP,resources/DP.BMP,Door2,0.268518519,-0.016666667,1,0,0,0.814,optionRight,40,15015,7,11,0,11,0,1,,,,,,
,,,,,,,,2023-08-16_08h42.49.667,HF_wild_card,2022.2.4,Win32,58.82352941,5a5b6255f6c5170001950ae0,64d2fd46c836a06233681665,64dc7df2fcf2642c89e295cd,,,,,,,decisionTrl,resources/DY.BMP,resources/DP.BMP,Door1,-0.168518519,-0.009259259,1,0,0,0.533,optionLeft,30,15045,7,12,0,12,0,1,,,,,,
